"","views","comments","duration","languages","published_year","published_month","general_opinion","speaker_talks","speaker_pop","event","location","tags"
"1683",3685420,146,559,34,2014,2,"neutral",1,"not_popular","Other","San Francisco","['business', 'leadership', 'motivation', 'women in business']"
"1684",1981978,290,842,26,2014,2,"neutral",1,"not_popular","TED","Other","['culture', 'relationships', 'sex']"
"1685",2628178,158,562,30,2014,2,"positive",3,"popular","TEDx","Other","['Gender equality', 'TEDx', 'culture', 'empathy', 'happiness']"
"1686",1022945,78,957,26,2014,2,"positive",1,"not_popular","TEDGlobal","Other","['aging', 'biotech', 'brain', 'cognitive science', 'disability', 'future', 'health', 'health care', 'innovation', 'medical research', 'medicine', 'molecular biology', 'neuroscience', 'science', 'synthetic biology']"
"1687",849933,110,590,26,2014,2,"neutral",1,"not_popular","Other","Other","['cities', 'software', 'urban planning']"
"1688",756974,164,864,23,2014,2,"neutral",1,"not_popular","Other","Boston","['economics', 'global issues', 'poverty']"
"1689",1304017,107,403,33,2014,2,"positive",1,"not_popular","Other","Other","['TEDYouth', 'astronomy', 'dark matter', 'energy', 'physics', 'science', 'space', 'universe', 'youth']"
"1690",1210381,92,589,30,2014,2,"neutral",1,"not_popular","TEDGlobal","Other","['business', 'finance', 'global issues']"
"1691",931677,99,626,30,2014,3,"positive",1,"not_popular","TED","Other","['Surgery', 'biotech', 'brain', 'cognitive science', 'computers', 'creativity', 'engineering', 'intelligence', 'interface design', 'medical imaging', 'medical research', 'memory', 'neuroscience', 'science', 'technology', 'visualizations']"
"1692",1395038,65,837,22,2014,3,"neutral",1,"not_popular","Other","San Francisco","['business', 'economics']"
"1693",822505,86,498,31,2014,3,"neutral",3,"popular","Other","Other","['Internet', 'Surveillance', 'TED Fellows', 'business', 'government']"
"1694",795097,64,296,32,2014,3,"neutral",1,"not_popular","Other","Other","['DNA', 'TED Fellows', 'art']"
"1695",1797519,201,561,31,2014,3,"positive",1,"not_popular","TEDGlobal","Other","['TED Fellows', 'global issues', 'health', 'physics']"
"1696",1256969,222,943,27,2014,3,"positive",1,"not_popular","TED","Other","['disability', 'language', 'speech', 'technology']"
"1697",1424893,185,1031,24,2014,3,"positive",1,"not_popular","TEDGlobal","Other","['Gender equality', 'inequality', 'men', 'policy', 'women', 'work', 'work-life balance']"
"1698",1474261,140,474,33,2014,3,"positive",1,"not_popular","TEDGlobal","Other","['Africa', 'innovation', 'technology']"
"1699",2379244,79,587,26,2014,3,"positive",1,"not_popular","TEDGlobal","Other","['animals', 'biology', 'sex']"
"1700",991359,177,924,24,2014,3,"neutral",1,"not_popular","TED","Other","['brain', 'consciousness', 'culture', 'philosophy', 'psychology']"
"1701",734861,119,875,27,2014,3,"neutral",1,"not_popular","TED","Other","['behavioral economics', 'brain', 'cognitive science', 'crime', 'culture', 'empathy', 'global issues', 'morality', 'neuroscience', 'prison', 'psychology', 'science']"
"1702",4040280,421,2102,31,2014,3,"neutral",1,"not_popular","TED","Other","['Internet', 'Surveillance', 'journalism', 'law']"
"1703",4790701,172,1102,29,2014,3,"positive",1,"not_popular","TED","Other","['adventure', 'culture', 'fear', 'life', 'live music', 'space']"
"1704",760225,215,971,30,2014,3,"neutral",3,"popular","TED","Other","['TED Prize', 'business', 'corruption', 'global issues']"
"1705",1191342,440,2010,22,2014,3,"negative",1,"not_popular","TED","Other","['Surveillance', 'culture', 'global issues', 'government', 'law']"
"1706",2293465,128,1410,24,2014,3,"positive",3,"popular","TED","Other","['AI', 'TED Brain Trust', 'algorithm', 'business', 'intelligence']"
"1707",2124521,182,996,42,2014,3,"positive",1,"not_popular","TED","Other","['education', 'family', 'feminism', 'global issues', 'women']"
"1708",1028312,82,1212,27,2014,3,"positive",1,"not_popular","TED","Other","['ancient world', 'architecture', 'design', 'engineering']"
"1709",1624605,173,794,34,2014,3,"positive",1,"not_popular","TED","Other","['animals', 'biodiversity', 'biology', 'brain', 'insects', 'microbes', 'microbiology', 'mind', 'nanoscale', 'science']"
"1710",885494,82,559,26,2014,3,"neutral",1,"not_popular","TED","Other","['security', 'social media', 'technology']"
"1711",7520736,316,1140,27,2014,3,"positive",1,"not_popular","TED","Other","['dance', 'exoskeleton', 'prosthetics', 'technology']"
"1712",3133189,170,599,32,2014,3,"positive",1,"not_popular","TED","Other","['Gender equality', 'LGBT', 'Transgender', 'activism', 'beauty', 'fashion', 'gender', 'identity', 'inequality']"
"1713",741146,42,277,33,2014,4,"positive",1,"not_popular","Other","Other","['dance', 'genetics', 'music']"
"1714",1736329,409,282,31,2014,4,"positive",1,"not_popular","TED","Other","['astronomy', 'big bang', 'physics', 'space', 'time', 'universe']"
"1715",3130752,283,1500,28,2014,4,"positive",1,"not_popular","TED","Other","['activism', 'business', 'money', 'philanthropy']"
"1716",2012614,138,595,31,2014,4,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'data', 'social media', 'sociology', 'technology']"
"1717",1095806,228,824,27,2014,4,"positive",5,"very_popular","TED","Other","['corruption', 'democracy', 'government', 'politics']"
"1718",1061964,78,1108,26,2014,4,"positive",1,"not_popular","TED","Other","['architecture', 'cities']"
"1719",2004811,206,414,32,2014,4,"positive",1,"not_popular","Other","NewYork","['education', 'innovation', 'magic', 'presentation', 'religion', 'science', 'social change', 'storytelling', 'teaching']"
"1720",7015800,208,444,38,2014,4,"positive",4,"popular","TED","Other","['bacteria', 'film', 'insects', 'nanoscale', 'nature', 'photography']"
"1721",742510,46,283,32,2014,4,"neutral",1,"not_popular","TED","Other","['Senses', 'TED Fellows', 'global issues', 'prosthetics', 'technology']"
"1722",1048304,80,1128,23,2014,4,"positive",1,"not_popular","TED","Other","['Guns', 'violence']"
"1723",2306549,200,301,31,2014,4,"positive",3,"popular","TED","Other","['introvert', 'philosophy', 'psychology', 'self', 'success']"
"1724",1901605,147,1091,29,2014,4,"positive",1,"not_popular","TED","Other","['culture', 'family', 'parenting']"
"1725",1248568,134,1013,27,2014,4,"neutral",1,"not_popular","TEDx","BeaconStreet","['LGBT', 'TEDx', 'Transgender', 'gender', 'medicine', 'youth']"
"1726",1276015,182,398,28,2014,4,"positive",1,"not_popular","TED","Other","['Planets', 'astronomy', 'science', 'space', 'technology', 'telescopes']"
"1727",1112914,44,961,23,2014,4,"neutral",1,"not_popular","TED","Other","['design', 'industrial design', 'typography']"
"1728",2293317,94,701,24,2014,4,"positive",1,"not_popular","TED","Other","['art', 'failure', 'motivation']"
"1729",1038727,163,770,19,2014,4,"neutral",1,"not_popular","TED","Other","['alternative energy', 'energy', 'future', 'industrial design', 'nuclear energy', 'physics', 'science', 'sustainability', 'visualizations']"
"1730",2572038,150,752,27,2014,4,"neutral",1,"not_popular","TEDx","Perth","['TEDx', 'biomimicry', 'design', 'oceans', 'sports']"
"1731",1033475,57,372,29,2014,4,"positive",1,"not_popular","Other","Other","['Senses', 'TED Fellows', 'computers', 'design', 'interface design', 'programming']"
"1732",3643938,183,438,35,2014,4,"positive",3,"popular","TED","Other","['creativity', 'failure', 'success', 'writing']"
"1733",2305547,238,935,32,2014,4,"neutral",1,"not_popular","TED","Other","['Autism spectrum disorder', 'DNA', 'Vaccines', 'biology', 'children', 'cognitive science', 'disability', 'disease', 'family', 'genetics', 'health', 'medical research', 'medicine', 'mental health', 'neuroscience', 'pregnancy', 'psychology', 'science']"
"1734",2824676,125,893,27,2014,4,"positive",1,"not_popular","TED","Other","['DNA', 'genetics', 'innovation', 'physiology', 'science', 'sports']"
"1735",1051614,69,393,33,2014,4,"neutral",1,"not_popular","TED","Other","['Blindness', 'TED Fellows', 'health', 'invention', 'public health', 'sight']"
"1736",1150409,143,730,24,2014,5,"neutral",1,"not_popular","TED","Other","['algorithm', 'botany', 'climate change', 'code', 'computers', 'data', 'ecology', 'environment', 'future', 'green', 'math', 'pollution', 'prediction', 'science', 'visualizations', 'water', 'weather']"
"1737",1506064,84,1116,20,2014,5,"positive",4,"popular","TED","Other","['future', 'humor', 'performance', 'theater']"
"1738",2200326,350,854,26,2014,5,"neutral",1,"not_popular","TED","Other","['business', 'communication', 'inequality', 'race', 'women in business']"
"1739",1785193,85,378,29,2014,5,"positive",7,"very_popular","TED","Other","['entertainment', 'magic', 'robots', 'technology']"
"1740",991694,95,404,30,2014,5,"neutral",3,"popular","TED","Other","['Surveillance', 'collaboration', 'iraq', 'military', 'war']"
"1741",2558702,117,569,26,2014,5,"positive",1,"not_popular","TED","Other","['Google', 'art', 'comedy', 'computers', 'data', 'humor', 'math', 'physics', 'science', 'science and art']"
"1742",3061003,86,1010,21,2014,5,"positive",1,"not_popular","TED","Other","['live music', 'music', 'performance']"
"1743",1509188,131,1128,20,2014,5,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'business', 'crime', 'finance', 'law']"
"1744",1378298,49,849,31,2014,5,"neutral",3,"popular","TED","Other","['Internet', 'algorithm', 'animals', 'ants', 'biomimicry', 'cancer', 'computers', 'evolution', 'insects', 'nature', 'science']"
"1745",2500023,255,853,39,2014,5,"positive",1,"not_popular","TED","Other","['culture', 'depression', 'mental health', 'suicide']"
"1746",1189824,44,893,26,2014,5,"neutral",1,"not_popular","TEDx","Leuven","['TEDx', 'animals', 'biology', 'smell']"
"1747",1827375,170,844,22,2014,5,"positive",7,"very_popular","Other","Other","['entertainment', 'humor', 'online video', 'spoken word', 'storytelling']"
"1748",6803938,294,719,38,2014,5,"positive",3,"popular","TED","Other","['business', 'leadership', 'military', 'work']"
"1749",1182977,98,670,31,2014,5,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'oceans', 'sustainability']"
"1750",4801456,224,1227,29,2014,5,"positive",4,"popular","TED","Other","['Gender equality', 'LGBT', 'culture', 'depression', 'identity', 'pain']"
"1751",1194762,108,551,24,2014,5,"neutral",1,"not_popular","TED","Other","['sports', 'technology', 'virtual reality']"
"1752",936480,88,867,24,2014,5,"neutral",1,"not_popular","Other","NewYork","['PTSD', 'peace', 'war']"
"1753",2375405,231,788,25,2014,5,"positive",1,"not_popular","Other","NewYork","['PTSD', 'film', 'global issues', 'journalism', 'peace', 'war']"
"1754",1101811,44,856,26,2014,5,"neutral",1,"not_popular","TED","Other","['environment', 'nature']"
"1755",1454663,122,300,35,2014,5,"neutral",3,"popular","TED","Other","['TED Fellows', 'art', 'global issues', 'journalism', 'photography', 'travel', 'youth']"
"1756",959404,55,639,24,2014,5,"neutral",1,"not_popular","TED","Other","[""Alzheimer's"", 'biology', 'data', 'disease', 'genetics', 'health', 'privacy']"
"1757",1934877,101,1395,25,2014,5,"positive",1,"not_popular","TED","Other","['creativity', 'live music', 'music', 'performance']"
"1758",1971157,180,592,29,2014,6,"positive",4,"popular","TED","Other","['AI', 'TED Brain Trust', 'brain', 'cloud', 'evolution', 'future', 'technology']"
"1759",3399887,248,409,42,2014,6,"neutral",4,"popular","TED","Other","['TED Brain Trust', 'culture', 'humanity', 'personality', 'psychology']"
"1760",1117996,84,792,25,2014,6,"positive",1,"not_popular","TEDGlobal","Other","['culture', 'language', 'poetry']"
"1761",1229640,49,307,30,2014,6,"positive",5,"very_popular","TED","Other","['animals', 'biology', 'biomimicry', 'demo', 'design', 'exoskeleton', 'insects', 'invention', 'robots', 'science', 'technology']"
"1762",698636,173,1062,17,2014,6,"positive",1,"not_popular","TED","Other","['Gender equality', 'LGBT', 'activism', 'film', 'inequality', 'race']"
"1763",2494615,207,556,34,2014,6,"neutral",1,"not_popular","TEDx","Sydney","['TEDx', 'activism', 'comedy', 'disability', 'humor', 'motivation']"
"1764",2120292,105,999,27,2014,6,"neutral",1,"not_popular","TED","Other","['Internet', 'activism', 'crime', 'hack', 'terrorism']"
"1765",1032390,118,273,34,2014,6,"neutral",3,"popular","TED","Other","['TED Fellows', 'activism', 'animals', 'environment', 'journalism', 'nonviolence', 'politics', 'terrorism']"
"1766",1013296,81,952,23,2014,6,"positive",1,"not_popular","TEDGlobal","Other","['creativity', 'medical research', 'science', 'science and art', 'social change', 'teaching', 'theater']"
"1767",1107747,69,585,24,2014,6,"positive",4,"popular","Other","Other","['comedy', 'entertainment', 'family', 'genetics', 'history', 'humanity', 'humor']"
"1768",1569284,453,880,29,2014,6,"negative",1,"not_popular","Other","NewYork","['atheism', 'faith', 'global issues', 'philosophy', 'religion']"
"1769",1631913,123,1033,26,2014,6,"positive",1,"not_popular","TEDx","Other","['TEDx', 'culture', 'language']"
"1770",4933802,397,881,33,2014,6,"positive",1,"not_popular","Other","NewYork","['choice', 'decision-making', 'philosophy']"
"1771",3916554,278,269,31,2014,6,"positive",1,"not_popular","Other","NewYork","['culture', 'language', 'race', 'spoken word']"
"1772",1545239,74,242,34,2014,6,"positive",3,"popular","TED","Other","['animals', 'creativity', 'death', 'love', 'poetry']"
"1773",1439616,147,720,26,2014,6,"positive",1,"not_popular","TED","Other","['crime', 'culture', 'prison']"
"1774",1463585,117,1061,26,2014,6,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'business', 'communication', 'hack', 'privacy', 'security', 'technology']"
"1775",1091065,338,1154,24,2014,6,"neutral",1,"not_popular","Other","NewYork","['astronomy', 'climate change', 'history', 'philosophy', 'religion', 'science']"
"1776",1172298,70,1056,17,2014,6,"positive",1,"not_popular","TEDx","Stanford","['TEDx', 'live music', 'music', 'technology']"
"1777",21594632,297,598,45,2014,6,"neutral",6,"very_popular","TEDGlobal","Other","['culture', 'sound', 'speech']"
"1778",1017778,93,1005,22,2014,6,"neutral",1,"not_popular","TEDx","Columbus","['TEDx', 'code', 'security', 'software', 'technology', 'terrorism', 'war']"
"1779",967667,37,831,27,2014,7,"positive",1,"not_popular","TED","Other","['biology', 'evolution', 'insects']"
"1780",4548276,1234,1074,32,2014,7,"positive",1,"not_popular","Other","Berlin","['Foreign Policy', 'global issues', 'government', 'policy', 'statistics']"
"1781",1073549,101,983,26,2014,7,"neutral",3,"popular","Other","NewYork","['behavioral economics', 'mind', 'psychology']"
"1782",2235902,133,958,26,2014,7,"positive",1,"not_popular","TEDx","Other","['TEDx', 'children', 'democracy', 'history', 'personal growth', 'politics', 'storytelling', 'war']"
"1783",2053453,100,751,26,2014,7,"positive",1,"not_popular","TED","Other","['business', 'creativity', 'design', 'engineering', 'entrepreneur', 'innovation', 'investment', 'natural disaster', 'nuclear energy', 'product design', 'science', 'technology', 'telecom']"
"1784",1877673,67,1183,25,2014,7,"positive",6,"very_popular","TED","Other","['computers', 'future', 'innovation', 'intelligence', 'interface design', 'prediction', 'technology']"
"1785",1445859,76,902,27,2014,7,"neutral",1,"not_popular","TEDGlobal","Other","['choice', 'culture', 'social change']"
"1786",1429067,335,1205,27,2014,7,"neutral",1,"not_popular","TEDx","Other","['history', 'religion', 'storytelling', 'terrorism', 'war']"
"1787",1641675,171,703,26,2014,7,"positive",1,"not_popular","TED","Other","['entertainment', 'magic']"
"1788",2162764,2673,1117,33,2014,7,"positive",1,"not_popular","TED","Other","['brain', 'consciousness', 'neuroscience', 'philosophy']"
"1789",1332920,117,561,31,2014,7,"neutral",1,"not_popular","TEDx","BeaconStreet","['Surgery', 'engineering', 'invention', 'medicine', 'product design']"
"1790",833015,33,314,31,2014,7,"positive",1,"not_popular","TED","Other","['TED Fellows', 'art', 'oceans']"
"1791",946949,63,731,26,2014,7,"positive",1,"not_popular","Other","Berlin","['3d printing', 'art', 'bacteria', 'biology', 'biomimicry', 'biotech', 'collaboration', 'crowdsourcing', 'microbes', 'microbiology', 'science', 'science and art', 'visualizations']"
"1792",4058219,251,274,44,2014,7,"positive",4,"popular","TED","Other","['comedy', 'community', 'entertainment', 'humanity', 'humor', 'performance']"
"1793",4962607,191,648,36,2014,8,"positive",1,"not_popular","TED","Other","['business', 'code', 'computers', 'education', 'open-source', 'technology']"
"1794",1576773,111,776,25,2014,8,"neutral",3,"popular","TED","Other","['business', 'culture', 'design', 'technology']"
"1795",1180236,65,1174,28,2014,8,"neutral",1,"not_popular","Other","Berlin","['Europe', 'Surveillance', 'government', 'history', 'intelligence']"
"1796",837568,51,306,31,2014,8,"neutral",1,"not_popular","TED","Other","['TED Fellows', 'animation', 'biology', 'communication', 'crowdsourcing', 'medical research', 'molecular biology', 'open-source', 'science', 'science and art', 'software', 'technology', 'visualizations']"
"1797",1669149,161,778,31,2014,8,"positive",1,"not_popular","TEDx","Sydney","['TEDx', 'disability', 'live music', 'media', 'music', 'speech']"
"1798",1345444,71,1023,24,2014,8,"neutral",1,"not_popular","TEDx","Other","['Human body', 'TEDx', 'data', 'health', 'heart health', 'statistics']"
"1799",1623637,992,1222,26,2014,8,"neutral",1,"not_popular","Other","NewYork","['business', 'economics', 'inequality', 'social change']"
"1800",812963,134,632,25,2014,8,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'crime', 'culture', 'global issues', 'prison', 'social change']"
"1801",1798578,146,1035,24,2014,8,"neutral",1,"not_popular","Other","Other","['democracy', 'policy', 'politics']"
"1802",3804535,293,258,40,2014,8,"positive",3,"popular","Other","NewYork","['poetry', 'social change', 'spoken word']"
"1803",1054600,59,403,29,2014,8,"neutral",4,"popular","TED","Other","['Internet', 'global issues', 'open-source', 'web']"
"1804",668555,34,339,29,2014,8,"neutral",1,"not_popular","TED","Other","['TED Fellows', 'activism', 'architecture', 'cities', 'infrastructure', 'rivers', 'sustainability']"
"1805",1260362,70,324,29,2014,8,"positive",3,"popular","Other","NewYork","['books', 'children', 'education']"
"1806",1370965,177,1169,26,2014,8,"positive",1,"not_popular","Other","NewYork","['TED Fellows', 'animals', 'empathy', 'health', 'history', 'mental health', 'neuroscience', 'psychology', 'science']"
"1807",1000194,33,272,36,2014,8,"neutral",1,"not_popular","TED","Other","['TED Fellows', 'photography', 'war']"
"1808",1219295,283,412,32,2014,8,"neutral",3,"popular","TED","Other","['future', 'humanity', 'science']"
"1809",554809,45,604,26,2014,8,"neutral",1,"not_popular","Other","Berlin","['Africa', 'agriculture', 'global issues', 'microfinance']"
"1810",884313,208,838,27,2014,8,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'activism', 'gender', 'india', 'media', 'sexual violence', 'violence', 'women']"
"1811",1198332,100,276,30,2014,8,"neutral",3,"popular","Other","NewYork","['communication', 'media', 'social change', 'social media', 'technology']"
"1812",1492005,184,373,30,2014,8,"positive",1,"not_popular","Other","NewYork","['comedy', 'humor', 'language']"
"1813",2890269,503,1037,31,2014,9,"positive",1,"not_popular","TED","Other","['philosophy']"
"1814",3247638,163,496,36,2014,9,"positive",3,"popular","TED","Other","['aging', 'storytelling']"
"1815",1111146,92,262,37,2014,9,"positive",1,"not_popular","TED","Other","['TED Fellows', 'engineering', 'garden', 'nature', 'open-source', 'trees']"
"1816",877106,56,1045,23,2014,9,"positive",1,"not_popular","TEDx","Brighton","['TEDx', 'children', 'culture', 'family', 'history', 'identity', 'parenting', 'society', 'storytelling']"
"1817",4619628,417,550,40,2014,9,"positive",1,"not_popular","TED","Other","['Middle East', 'TED Books', 'peace', 'terrorism', 'violence']"
"1818",862238,38,377,30,2014,9,"positive",1,"not_popular","Other","NewYork","['New York', 'architecture', 'cities']"
"1819",3673455,177,1145,32,2014,9,"neutral",1,"not_popular","Other","Berlin","['global issues', 'health', 'statistics']"
"1820",1464877,52,243,31,2014,9,"positive",1,"not_popular","TED","Other","['TED Fellows', 'art', 'humor', 'photography']"
"1821",1399303,91,1093,21,2014,9,"neutral",1,"not_popular","Other","NewYork","['health', 'health care']"
"1822",1223720,62,1059,21,2014,9,"positive",1,"not_popular","TED","Other","['astronomy', 'space', 'technology', 'telescopes', 'universe']"
"1823",1623955,114,1019,31,2014,9,"positive",1,"not_popular","TEDx","Sonoma","['books', 'children', 'creativity']"
"1824",2526255,87,544,27,2014,9,"positive",1,"not_popular","TED","Other","['manufacturing', 'technology']"
"1825",984973,44,1295,14,2014,9,"positive",1,"not_popular","TEDx","Amazonia","['TEDx', 'climate change', 'nature', 'rivers', 'trees']"
"1826",773801,176,993,23,2014,9,"neutral",1,"not_popular","Other","Unilever","['Anthropocene', 'business', 'climate change', 'economics', 'global issues']"
"1827",1305783,65,951,23,2014,9,"neutral",1,"not_popular","Other","Berlin","['data', 'future', 'technology']"
"1828",1292110,172,252,40,2014,9,"neutral",1,"not_popular","TED","Other","['Middle East', 'TED Fellows', 'gender', 'global issues', 'journalism', 'photography', 'women']"
"1829",1940683,263,333,39,2014,9,"positive",1,"not_popular","Other","NewYork","['death', 'health', 'medicine']"
"1830",1600522,107,346,29,2014,9,"positive",3,"popular","TED","Other","['architecture', 'cities', 'design']"
"1831",742106,61,501,23,2014,9,"neutral",1,"not_popular","Other","Other","['TED Fellows', 'global issues', 'health', 'infrastructure', 'public health', 'sanitation']"
"1832",3404977,91,837,24,2014,9,"neutral",1,"not_popular","TEDx","BeaconStreet","['TEDx', 'business', 'gender', 'leadership', 'men', 'women', 'women in business']"
"1833",772907,112,1028,26,2014,10,"positive",1,"not_popular","Other","Other","['global issues', 'health care', 'public health']"
"1834",1082869,271,1060,28,2014,10,"positive",1,"not_popular","TED","Other","['brain', 'neuroscience', 'visualizations']"
"1835",903111,35,570,32,2014,10,"positive",1,"not_popular","Other","Berlin","['live music', 'music', 'piano']"
"1836",1349623,120,1260,24,2014,10,"neutral",1,"not_popular","Other","Berlin","['economics', 'global issues', 'inequality']"
"1837",3590381,206,722,32,2014,10,"positive",1,"not_popular","Other","Unilever","['beauty', 'life', 'women']"
"1838",1213718,129,804,29,2014,10,"neutral",1,"not_popular","TEDGlobal","Other","['government', 'open-source', 'politics', 'technology']"
"1839",1281466,105,1019,25,2014,10,"positive",1,"not_popular","TEDGlobal","Other","['business', 'economics', 'finance']"
"1840",1942778,400,1237,31,2014,10,"neutral",1,"not_popular","TEDGlobal","Other","['Internet', 'Surveillance', 'government', 'intelligence', 'journalism', 'privacy']"
"1841",3705589,203,701,30,2014,10,"neutral",1,"not_popular","Other","Other","['brain', 'cognitive science', 'health', 'history', 'medical research', 'memory', 'mental health', 'mind', 'neuroscience', 'science', 'sleep']"
"1842",1015320,47,701,32,2014,10,"neutral",1,"not_popular","Other","Unilever","['children', 'global issues', 'health', 'public health', 'sanitation']"
"1843",1213251,80,677,28,2014,10,"positive",1,"not_popular","TEDGlobal","Other","['biotech', 'cancer', 'health', 'technology']"
"1844",1119970,71,968,29,2014,10,"positive",3,"popular","TEDGlobal","Other","['Syria', 'education', 'global issues', 'poverty', 'war']"
"1845",1112534,50,758,27,2014,10,"positive",3,"popular","Other","Other","['TED Fellows', 'health', 'love', 'medicine', 'photography', 'religion']"
"1846",1209472,62,743,25,2014,10,"neutral",1,"not_popular","Other","Other","['data']"
"1847",1239635,49,806,24,2014,10,"positive",1,"not_popular","TEDGlobal","Other","['Africa', 'TED Fellows', 'entrepreneur']"
"1848",1218131,116,455,33,2014,10,"neutral",1,"not_popular","Other","NewYork","['TED Fellows', 'global issues', 'money']"
"1849",1215053,32,647,29,2014,10,"positive",1,"not_popular","TEDGlobal","Other","['adventure', 'biodiversity', 'exploration', 'oceans', 'submarine']"
"1850",1435886,46,792,32,2014,10,"positive",1,"not_popular","Other","Other","['humor', 'innovation', 'science', 'technology']"
"1851",975953,110,926,26,2014,10,"neutral",1,"not_popular","TEDGlobal","Other","['crime', 'global issues', 'law', 'women']"
"1852",1222713,38,383,28,2014,10,"neutral",1,"not_popular","Other","Berlin","['TED Fellows', 'drones', 'photography', 'robots', 'technology']"
"1853",1439341,56,210,42,2014,10,"positive",3,"popular","TED","Other","['animals', 'nature', 'photography']"
"1854",970703,47,969,27,2014,10,"positive",1,"not_popular","Other","Other","['cancer', 'health care', 'identity']"
"1855",1358570,40,908,23,2014,10,"neutral",1,"not_popular","Other","Berlin","['activism', 'politics', 'technology']"
"1856",735649,71,915,26,2014,11,"positive",1,"not_popular","TEDGlobal","Other","['cities', 'community', 'politics', 'technology']"
"1857",952385,28,852,23,2014,11,"neutral",1,"not_popular","TEDGlobal","Other","['biodiversity', 'biology', 'nature', 'plants', 'science']"
"1858",2230481,74,586,33,2014,11,"positive",1,"not_popular","Other","Other","['business', 'communication', 'creativity', 'work']"
"1859",1652993,54,949,28,2014,11,"positive",1,"not_popular","TEDGlobal","Other","['architecture', 'cities', 'design', 'infrastructure']"
"1860",1660815,77,683,28,2014,11,"positive",1,"not_popular","TEDGlobal","Other","['art', 'cities', 'community']"
"1861",956731,47,882,27,2014,11,"neutral",1,"not_popular","Other","Other","['economics', 'global issues', 'health', 'medical research', 'medicine', 'pharmaceuticals']"
"1862",1132771,100,896,28,2014,11,"neutral",4,"popular","TEDGlobal","Other","['economics', 'global issues', 'policy', 'statistics']"
"1863",1593079,320,1046,29,2014,11,"neutral",1,"not_popular","TEDGlobal","Other","['crime', 'global issues', 'narcotics', 'policy']"
"1864",1685861,139,942,26,2014,11,"neutral",1,"not_popular","Other","Other","['business', 'health care', 'medicine', 'morality']"
"1865",1019109,27,1453,26,2014,11,"positive",1,"not_popular","TEDGlobal","Other","['creativity', 'film', 'jazz', 'live music', 'music', 'travel']"
"1866",2120569,40,394,37,2014,11,"positive",1,"not_popular","Other","Boston","['business', 'communication', 'productivity', 'work']"
"1867",1701743,112,481,29,2014,11,"positive",1,"not_popular","TED","Other","['astronomy', 'space', 'technology']"
"1868",1003222,45,1133,28,2014,11,"positive",1,"not_popular","TEDx","Boston","['TEDx', 'disease', 'family', 'health', 'philanthropy']"
"1869",1682547,108,301,35,2014,11,"neutral",1,"not_popular","TEDGlobal","Other","['TED Fellows', 'biology', 'biotech', 'health care', 'innovation', 'invention', 'medicine', 'molecular biology', 'science', 'technology', 'war']"
"1870",2226171,170,368,37,2014,11,"positive",1,"not_popular","Other","Other","['Autism spectrum disorder', 'activism', 'disability', 'mind', 'youth']"
"1871",1454878,103,995,28,2014,11,"positive",1,"not_popular","TEDGlobal","Other","['medicine', 'rivers', 'world cultures']"
"1872",3143653,152,848,29,2014,11,"neutral",1,"not_popular","TEDx","NewYork","['TEDx', 'decision-making', 'health', 'mind', 'motivation', 'psychology']"
"1873",2649262,83,937,31,2014,11,"positive",3,"popular","Other","NewYork","['TED Books', 'happiness', 'meditation', 'mindfulness', 'peace', 'productivity', 'travel', 'work-life balance']"
"1874",1104834,87,875,26,2014,12,"neutral",1,"not_popular","TEDGlobal","Other","['activism', 'film', 'global issues', 'online video', 'social change']"
"1875",1051196,38,1024,26,2014,12,"positive",4,"popular","TED","Other","['adventure', 'exploration', 'extreme sports', 'personal growth', 'potential']"
"1876",1568869,84,767,31,2014,12,"neutral",1,"not_popular","Other","Berlin","['business', 'global issues', 'productivity', 'work']"
"1877",1469248,155,897,30,2014,12,"neutral",1,"not_popular","Other","Other","['animals', 'biology', 'evolution', 'medicine', 'mental health']"
"1878",817014,48,590,39,2014,12,"positive",1,"not_popular","TEDGlobal","Other","['dance', 'music', 'performance']"
"1879",755399,42,862,24,2014,12,"positive",1,"not_popular","TEDGlobal","Other","['advertising', 'creativity', 'war']"
"1880",695961,113,365,32,2014,12,"neutral",1,"not_popular","TEDGlobal","Other","['TED Fellows', 'photography', 'war']"
"1881",2065196,145,1086,30,2014,12,"positive",1,"not_popular","TEDx","Arendal","['TEDx', 'entertainment', 'film', 'storytelling', 'television']"
"1882",1824724,386,354,32,2014,12,"neutral",1,"not_popular","TEDGlobal","Other","['Surveillance', 'TED Fellows', 'data', 'privacy']"
"1883",1307615,65,328,32,2014,12,"neutral",1,"not_popular","TEDGlobal","Other","['cities', 'culture', 'social media', 'visualizations']"
"1884",1569991,164,1069,25,2014,12,"positive",1,"not_popular","TEDx","BeaconStreet","['TEDx', 'inequality', 'race', 'social change', 'society']"
"1885",2183690,249,1185,26,2014,12,"positive",1,"not_popular","TEDx","Other","['AI', 'algorithm', 'computers', 'health', 'intelligence', 'machine learning', 'technology']"
